seconds,positive,negative,anger,happy,fear,sad,excited,closeup,body,faces,num_chars,spoken_words,written_words,has_letters,brightness,saliency,sharpness,vibrance,loudness,tempo,motion
2.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.020611129,0.062584153,0.992156863,7.413298182,0.061316169,117.4538352,155309.245
2.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.022526064,0.065365789,1,7.658716617,0.041862006,117.4538352,51495.0385
3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.011816513,0.061223476,0.819607843,1.609895548,0.057481745,117.4538352,251487.8523
3.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.021584256,0.063762297,0.980392157,6.64852452,0.055701083,117.4538352,89427.973
3.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.02274706,0.062439718,0.986928105,6.571278507,0.052136588,117.4538352,36942.50467
3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.020122078,0.06190707,0.843137255,5.217918917,0.057327706,117.4538352,43439.653
3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.021179086,0.06177228,0.901960784,5.548639778,0.061746106,117.4538352,41622.4795
3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.024142464,0.06451196,1,5.519557649,0.062657962,117.4538352,32959.79067
3.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.025227777,0.067513503,1,4.960189365,0.104760219,117.4538352,27925.1765
3.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.029285317,0.079078897,1,2.851081712,0.084022029,117.4538352,37290.961
3.8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.028563978,0.074141831,1,2.800492327,0.074352892,117.4538352,52810.953
3.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.02689127,0.067845534,1,3.469683803,0.067207512,117.4538352,27758.3305
4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.027001632,0.068256816,1,3.336157229,0.071373736,117.4538352,15585.6479
4.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.026578507,0.068129099,1,3.636061225,0.078589565,117.4538352,19611.95175
4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.02614987,0.066496753,1,3.888092457,0.077672301,117.4538352,29305.70867
4.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.027678671,0.07114294,1,2.648344104,0.073831522,117.4538352,37973.0595
4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.026773933,0.068857301,1,3.403689611,0.0722549,117.4538352,24563.4965
4.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.027261636,0.071589667,1,2.936850494,0.050837675,117.4538352,16469.32567
4.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.024102212,0.073609182,0.909803922,3.684706951,0.03828011,117.4538352,75883.201
4.7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.014656218,0.097474923,0.819607843,0.670589492,0.037776243,117.4538352,64450.51033
4.8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.011411093,0.109913918,0.819607843,0.398571727,0.037380325,117.4538352,13884.453
4.9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.010254776,0.109476032,0.819607843,0.594104456,0.049857406,117.4538352,10651.809
5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.009997283,0.108755466,0.819607843,0.548206626,0.042174226,117.4538352,5611.945867
5.1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.00957598,0.109735484,0.819607843,0.55380278,0.042808611,117.4538352,8314.0255
5.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.008610843,0.107272537,0.819607843,0.548679091,0.114779343,117.4538352,9008.589667
5.3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.012925058,0.09206115,0.9,1.804874025,0.126721481,117.4538352,222345.657
5.4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.029480399,0.077680604,1,3.235840835,0.134827102,117.4538352,167992.425
5.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.031049483,0.083993699,1,3.046660344,0.148423663,101.1909965,26482.88133
5.6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.029706516,0.076642313,1,3.433797689,0.15226637,99.38401442,54280.352
5.7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.031516484,0.084235629,1,3.236055527,0.157947837,99.38401442,21412.88067
5.8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.032745554,0.087058738,1,3.233412101,0.140754413,99.38401442,27574.7215
5.9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.032823123,0.086515721,1,3.27308358,0.151026338,99.38401442,27116.7795
6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.031399563,0.078641975,1,3.940215192,0.08457614,99.01592548,40790.19033
6.1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.030485929,0.075509259,1,4.59192628,0.082735794,95.703125,38174.678
6.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.012623875,0.064391557,0.88496732,1.710720879,0.076850025,95.703125,295929.6223
6.3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.00337534,0.060633922,0.82745098,0.17088831,0.062904181,95.703125,2341.0322
6.4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.00331866,0.060871431,0.82745098,0.169170257,0.101163518,95.703125,1078.226
6.5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.003337389,0.058238972,0.82745098,0.162165138,0.065711561,95.703125,2381.1976
6.6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.014148161,0.077759934,0.91372549,8.032750986,0.061811747,95.703125,433417.1
6.7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.012719626,0.067111786,0.88496732,7.079213213,0.0930063,95.703125,288033.648
6.8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.004378625,0.051320891,0.82745098,0.351622728,0.05192258,95.703125,15134.7828
6.9,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.016244039,0.079581645,0.964705882,11.89555722,0.051142869,95.703125,349742.43
7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.010365483,0.063234471,0.88496732,6.479023205,0.144430589,95.703125,300068.98
7.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.003330915,0.043122106,0.82745098,0.058985018,0.081900175,95.703125,5276.1082
7.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.270280582,0.091889146,0.85620915,265.555749,0.054849749,95.703125,2319577.5
7.3,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0.387742259,0.120165413,0.884313725,383.3077053,0.096321607,95.703125,415497.2
7.4,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0.369060045,0.12656467,0.833333333,353.0758364,0.057120684,95.703125,1016550.35
7.5,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0.350872238,0.116844779,0.661437908,314.2059344,0.039864704,95.703125,709662.1
7.6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.350357244,0.116296779,0.623529412,303.742956,0.079881201,95.703125,408841.95
7.7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.385608799,0.128729745,0.647058824,340.2546423,0.077268855,95.703125,228097.5733
7.8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.425966819,0.136544174,0.790196078,380.5935486,0.062493213,95.703125,135039.968
7.9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.45544429,0.141706935,0.794117647,400.9679498,0.089166664,95.703125,137335.05
8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.460880058,0.141834008,0.861437908,401.4430176,0.081764966,95.703125,280346.24
8.1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.446659018,0.135550492,0.9,395.3592533,0.062866244,95.703125,531695.45
8.2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.452736872,0.13510706,0.917647059,394.8267942,0.059568875,95.703125,946298.92
8.3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.464381355,0.139670621,0.858823529,394.4009285,0.092684308,95.703125,795515.75
8.4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.431823248,0.130440779,0.778431373,359.6389155,0.058445111,95.703125,462706.285
8.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.347751766,0.126783854,0.793464052,256.6749483,0.048532549,95.703125,339186.22
8.6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.315108255,0.133121865,0.778431373,215.4011325,0.046404174,98.64783654,249612.62
8.7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.322797701,0.131474408,0.85751634,226.3293282,0.066555739,99.38401442,309186.5367
8.8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.330370063,0.137580536,0.815686275,233.3954608,0.04562611,99.38401442,479622.36
8.9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.325933387,0.144160639,0.884313725,231.0035755,0.130378647,99.38401442,2701107.2
9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.355297872,0.146888825,0.997385621,289.1437285,0.1429198,99.38401442,2741601.4
9.1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.357407254,0.157894242,0.821568627,294.7487584,0.175138024,99.38401442,1641024.5
9.2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.34147333,0.162063079,0.866666667,272.6432973,0.185744945,99.38401442,518839.26
9.3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.298936068,0.152854456,0.960784314,209.8548493,0.155191261,99.38401442,1153030.9
9.4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.295124,0.15461251,0.974509804,206.1230807,0.134408436,130.3034856,1112726.35
9.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.287972471,0.148873296,0.895424837,199.6941704,0.069084969,143.5546875,1164653.967
9.6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.300967979,0.142841194,0.868627451,226.8602434,0.052261606,143.5546875,871282.15
9.7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.297994984,0.141822595,0.830065359,227.2638151,0.051264295,143.5546875,666959.4533
9.8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.291415725,0.140983073,0.896078431,222.7884118,0.053647362,143.5546875,653859.23
9.9,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.290237311,0.141532118,0.864705882,221.4734395,0.070762158,143.5546875,612158.655
10,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.303291556,0.145429688,1,241.9750383,0.14439633,143.5546875,514065.12
10.1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.329966331,0.146365258,0.903921569,277.3406698,0.118722261,143.5546875,372189.22
10.2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.341360024,0.144146412,0.955555556,289.7706382,0.131569143,140.9446023,221336.15
10.3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.348663886,0.143999325,0.923529412,299.6088213,0.123091275,117.4538352,705723.325
10.4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.350456412,0.139019821,0.947058824,303.1390801,0.148864822,117.4538352,1001398.875
10.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.330653131,0.142005048,0.959477124,267.5537125,0.163616563,117.4538352,1682705.7
10.6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.340734016,0.129502315,0.933333333,278.4905201,0.149881624,117.4538352,2771640.5
10.7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.293866116,0.149433996,0.975163399,216.9335023,0.133708455,117.4538352,5615203.933
10.8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.162739525,0.225272473,0.901960784,45.49906373,0.056853069,117.4538352,129688.66
10.9,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.165518792,0.225528067,0.870588235,46.47191712,0.053093646,117.4538352,117932.086
11,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.167186241,0.228034979,0.870588235,47.18219036,0.053547322,117.4538352,79103.92833
11.1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.16710571,0.234820361,0.935294118,47.45774531,0.056700782,117.4538352,75663.9025
